"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,2.27561781240488e-09,293,958,42,0.0438413361169102,0.143344709897611,"GO:0030336","GO:BP","negative regulation of cell migration",20972,6341,"GO:0016477;GO:0030334;GO:2000146"
"query_1",TRUE,2.38425060427554e-09,591,958,65,0.0678496868475992,0.109983079526227,"GO:0007507","GO:BP","heart development",20972,2857,"GO:0048513;GO:0072359"
"query_1",TRUE,2.38425060427554e-09,152,958,29,0.0302713987473904,0.190789473684211,"GO:0072073","GO:BP","kidney epithelium development",20972,15953,"GO:0001822;GO:0060429"
"query_1",TRUE,2.61962674284345e-09,749,958,76,0.0793319415448852,0.101468624833111,"GO:0000165","GO:BP","MAPK cascade",20972,54,"GO:0141124"
"query_1",TRUE,4.06006687477969e-09,1914,958,148,0.154488517745303,0.077324973876698,"GO:0032879","GO:BP","regulation of localization",20972,7364,"GO:0050789;GO:0051179"
"query_1",TRUE,4.12820892672473e-09,1778,958,140,0.146137787056367,0.078740157480315,"GO:0010647","GO:BP","positive regulation of cell communication",20972,4106,"GO:0007154;GO:0010646;GO:0048522"
"query_1",TRUE,4.25406023446571e-09,241,958,37,0.0386221294363257,0.153526970954357,"GO:0001667","GO:BP","ameboidal-type cell migration",20972,365,"GO:0016477"
"query_1",TRUE,4.57241345355803e-09,100,958,23,0.0240083507306889,0.23,"GO:0150115","GO:BP","cell-substrate junction organization",20972,18893,"GO:0034330"
"query_1",TRUE,4.88533940314732e-09,137,958,27,0.0281837160751566,0.197080291970803,"GO:0044409","GO:BP","symbiont entry into host",20972,10285,"GO:0051701"
"query_1",TRUE,5.15195302870707e-09,157,958,29,0.0302713987473904,0.184713375796178,"GO:0007043","GO:BP","cell-cell junction assembly",20972,2514,"GO:0034329;GO:0045216"
"query_1",TRUE,5.29426123895389e-09,243,958,37,0.0386221294363257,0.152263374485597,"GO:0045444","GO:BP","fat cell differentiation",20972,10608,"GO:0030154"
"query_1",TRUE,6.67859294040756e-09,1639,958,131,0.136743215031315,0.0799267846247712,"GO:0051240","GO:BP","positive regulation of multicellular organismal process",20972,12692,"GO:0032501;GO:0048518;GO:0051239"
"query_1",TRUE,6.71181848496193e-09,120,958,25,0.0260960334029228,0.208333333333333,"GO:0001952","GO:BP","regulation of cell-matrix adhesion",20972,548,"GO:0007160;GO:0010810"
"query_1",TRUE,7.85440748097585e-09,623,958,66,0.0688935281837161,0.105939004815409,"GO:0048598","GO:BP","embryonic morphogenesis",20972,12016,"GO:0009653;GO:0009790"
"query_1",TRUE,7.85440748097585e-09,1779,958,139,0.145093945720251,0.0781337830241709,"GO:0023056","GO:BP","positive regulation of signaling",20972,6206,"GO:0023051;GO:0023052;GO:0048518"
"query_1",TRUE,8.22717724146025e-09,638,958,67,0.069937369519833,0.105015673981191,"GO:0043408","GO:BP","regulation of MAPK cascade",20972,10005,"GO:0000165;GO:1902531"
"query_1",TRUE,9.12775449465174e-09,460,958,54,0.0563674321503132,0.117391304347826,"GO:0016055","GO:BP","Wnt signaling pathway",20972,4845,"GO:0007166"
"query_1",TRUE,9.36163072852537e-09,124,644,30,0.046583850931677,0.241935483870968,"REAC:R-HSA-381426","REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",11056,2061,"REAC:R-HSA-392499"
"query_1",TRUE,9.36163072852537e-09,107,644,28,0.0434782608695652,0.261682242990654,"REAC:R-HSA-8957275","REAC","Post-translational protein phosphorylation",11056,1850,"REAC:R-HSA-597592"
"query_1",TRUE,9.56974453571579e-09,612,958,65,0.0678496868475992,0.106209150326797,"GO:0097190","GO:BP","apoptotic signaling pathway",20972,17313,"GO:0006915;GO:0007165"
"query_1",TRUE,1.03084678314483e-08,132,958,26,0.0271398747390397,0.196969696969697,"GO:0046718","GO:BP","symbiont entry into host cell",20972,11501,"GO:0019058;GO:0044409"
"query_1",TRUE,1.23454648011147e-08,163,958,29,0.0302713987473904,0.177914110429448,"GO:0045766","GO:BP","positive regulation of angiogenesis",20972,10830,"GO:0001525;GO:0045765;GO:1904018"
"query_1",TRUE,1.28500076301033e-08,2876,958,200,0.208768267223382,0.0695410292072323,"GO:0033036","GO:BP","macromolecule localization",20972,7480,"GO:0051179"
"query_1",TRUE,1.43189150162952e-08,134,958,26,0.0271398747390397,0.194029850746269,"GO:0003158","GO:BP","endothelium development",20972,1531,"GO:0060429"
"query_1",TRUE,1.47680891763021e-08,264,958,38,0.0396659707724426,0.143939393939394,"GO:0071559","GO:BP","response to transforming growth factor beta",20972,15621,"GO:0070848"
"query_1",TRUE,1.76517427086137e-08,107,958,23,0.0240083507306889,0.214953271028037,"GO:0010717","GO:BP","regulation of epithelial to mesenchymal transition",20972,4149,"GO:0001837;GO:0045595"
"query_1",TRUE,2.17691908184678e-08,167,958,29,0.0302713987473904,0.173652694610778,"GO:1904018","GO:BP","positive regulation of vasculature development",20972,21809,"GO:0001944;GO:0051094;GO:0051240;GO:1901342"
"query_1",TRUE,2.1965171034741e-08,923,958,85,0.0887265135699374,0.0920910075839653,"GO:0008284","GO:BP","positive regulation of cell population proliferation",20972,3011,"GO:0008283;GO:0042127;GO:0048522"
"query_1",TRUE,2.21922616262629e-08,82,958,20,0.0208768267223382,0.24390243902439,"GO:0048041","GO:BP","focal adhesion assembly",20972,11637,"GO:0007044;GO:0007160"
"query_1",TRUE,2.2291815422963e-08,513,958,57,0.0594989561586639,0.111111111111111,"GO:0061564","GO:BP","axon development",20972,14471,"GO:0031175"
"query_1",TRUE,2.72288099277285e-08,45,958,15,0.0156576200417537,0.333333333333333,"GO:0060428","GO:BP","lung epithelium development",20972,13631,"GO:0030324;GO:0060429"
"query_1",TRUE,2.84108294291084e-08,435,958,51,0.0532359081419624,0.117241379310345,"GO:0050673","GO:BP","epithelial cell proliferation",20972,12348,"GO:0008283"
"query_1",TRUE,3.05532036452385e-08,3410,958,227,0.236951983298539,0.0665689149560117,"GO:0009893","GO:BP","positive regulation of metabolic process",20972,3592,"GO:0008152;GO:0019222;GO:0048522"
"query_1",TRUE,3.82215024141811e-08,53,958,16,0.0167014613778706,0.30188679245283,"GO:0060688","GO:BP","regulation of morphogenesis of a branching structure",20972,13833,"GO:0001763;GO:0022603;GO:0051239"
"query_1",TRUE,3.91132093985647e-08,1108,958,96,0.100208768267223,0.0866425992779783,"GO:0009628","GO:BP","response to abiotic stimulus",20972,3392,"GO:0050896"
"query_1",TRUE,4.80261642086217e-08,1574,958,124,0.129436325678497,0.0787801778907243,"GO:0051246","GO:BP","regulation of protein metabolic process",20972,12695,"GO:0019538;GO:0060255;GO:0080090"
"query_1",TRUE,5.78749184063303e-08,774,958,74,0.0772442588726514,0.0956072351421189,"GO:0050790","GO:BP","regulation of catalytic activity",20972,12398,"GO:0065009"
"query_1",TRUE,6.13845019610898e-08,254,958,36,0.0375782881002088,0.141732283464567,"GO:0009913","GO:BP","epidermal cell differentiation",20972,3608,"GO:0008544;GO:0030855"
"query_1",TRUE,6.16345705648748e-08,114,958,23,0.0240083507306889,0.201754385964912,"GO:0002065","GO:BP","columnar/cuboidal epithelial cell differentiation",20972,637,"GO:0030855"
"query_1",TRUE,6.64445426216234e-08,702,958,69,0.0720250521920668,0.0982905982905983,"GO:0051174","GO:BP","regulation of phosphorus metabolic process",20972,12663,"GO:0006793;GO:0019222"
"query_1",TRUE,7.17776391108909e-08,176,958,29,0.0302713987473904,0.164772727272727,"GO:0051701","GO:BP","biological process involved in interaction with host",20972,12975,"GO:0044403"
"query_1",TRUE,7.40286645860305e-08,29,958,12,0.0125260960334029,0.413793103448276,"GO:0060479","GO:BP","lung cell differentiation",20972,13678,"GO:0030154;GO:0030324"
"query_1",TRUE,7.40286645860305e-08,29,958,12,0.0125260960334029,0.413793103448276,"GO:0060487","GO:BP","lung epithelial cell differentiation",20972,13686,"GO:0030855;GO:0060428;GO:0060479"
"query_1",TRUE,7.92513338595023e-08,560,958,59,0.0615866388308977,0.105357142857143,"GO:0042325","GO:BP","regulation of phosphorylation",20972,9444,"GO:0016310;GO:0051174"
"query_1",TRUE,8.17765020522852e-08,257,958,36,0.0375782881002088,0.140077821011673,"GO:0071560","GO:BP","cellular response to transforming growth factor beta stimulus",20972,15622,"GO:0071363;GO:0071559"
"query_1",TRUE,9.23820879695375e-08,107,958,22,0.022964509394572,0.205607476635514,"GO:0022612","GO:BP","gland morphogenesis",20972,6184,"GO:0009887;GO:0048732"
"query_1",TRUE,9.42864325170378e-08,1275,958,105,0.109603340292276,0.0823529411764706,"GO:0045892","GO:BP","negative regulation of DNA-templated transcription",20972,10915,"GO:0006351;GO:0006355;GO:1902679"
"query_1",TRUE,9.64500929385268e-08,235,958,34,0.0354906054279749,0.14468085106383,"GO:0060560","GO:BP","developmental growth involved in morphogenesis",20972,13734,"GO:0009653;GO:0048589"
"query_1",TRUE,1.00757520142047e-07,147,958,26,0.0271398747390397,0.17687074829932,"GO:0001890","GO:BP","placenta development",20972,503,"GO:0048513"
"query_1",TRUE,1.0905436682935e-07,158,958,27,0.0281837160751566,0.170886075949367,"GO:0030856","GO:BP","regulation of epithelial cell differentiation",20972,6492,"GO:0030855;GO:0045595;GO:2000026"
"query_1",TRUE,1.10224933491087e-07,36,958,13,0.0135699373695198,0.361111111111111,"GO:0003382","GO:BP","epithelial cell morphogenesis",20972,1722,"GO:0000902;GO:0002064"
"query_1",TRUE,1.13471227051262e-07,169,958,28,0.0292275574112735,0.165680473372781,"GO:0010594","GO:BP","regulation of endothelial cell migration",20972,4056,"GO:0030334;GO:0043542"
"query_1",TRUE,1.16562753540718e-07,2645,958,183,0.191022964509395,0.069187145557656,"GO:0009891","GO:BP","positive regulation of biosynthetic process",20972,3590,"GO:0009058;GO:0009889;GO:0009893"
"query_1",TRUE,1.22075128868923e-07,669,958,66,0.0688935281837161,0.0986547085201794,"GO:0048858","GO:BP","cell projection morphogenesis",20972,12249,"GO:0000902;GO:0009653;GO:0030030"
"query_1",TRUE,1.32474701563543e-07,1284,958,105,0.109603340292276,0.0817757009345794,"GO:1902679","GO:BP","negative regulation of RNA biosynthetic process",20972,20894,"GO:0010558;GO:0032774;GO:0051253;GO:2001141"
"query_1",TRUE,1.74398563429381e-07,951,958,84,0.0876826722338205,0.0883280757097792,"GO:0048878","GO:BP","chemical homeostasis",20972,12266,"GO:0042592"
"query_1",TRUE,1.84896105106354e-07,162,958,27,0.0281837160751566,0.166666666666667,"GO:0061572","GO:BP","actin filament bundle organization",20972,14475,"GO:0007015"
"query_1",TRUE,1.99619688598758e-07,648,958,64,0.0668058455114822,0.0987654320987654,"GO:0048812","GO:BP","neuron projection morphogenesis",20972,12207,"GO:0031175;GO:0120039"
"query_1",TRUE,2.12582500938613e-07,664,958,65,0.0678496868475992,0.0978915662650602,"GO:0120039","GO:BP","plasma membrane bounded cell projection morphogenesis",20972,18206,"GO:0048858"
"query_1",TRUE,2.12582500938613e-07,112,958,22,0.022964509394572,0.196428571428571,"GO:0045446","GO:BP","endothelial cell differentiation",20972,10610,"GO:0003158;GO:0030855"
"query_1",TRUE,2.20590393374656e-07,356,958,43,0.0448851774530271,0.120786516853933,"GO:0050678","GO:BP","regulation of epithelial cell proliferation",20972,12353,"GO:0042127;GO:0050673"
"query_1",TRUE,2.20899605803281e-07,450,958,50,0.0521920668058455,0.111111111111111,"GO:0043410","GO:BP","positive regulation of MAPK cascade",20972,10007,"GO:0000165;GO:0043408;GO:1902533"
"query_1",TRUE,2.8192414128409e-07,4804,958,294,0.306889352818372,0.0611990008326395,"GO:0051234","GO:BP","establishment of localization",20972,12687,"GO:0051179"
"query_1",TRUE,3.31267092733357e-07,569,958,58,0.0605427974947808,0.101933216168717,"GO:0051248","GO:BP","negative regulation of protein metabolic process",20972,12697,"GO:0010605;GO:0019538;GO:0051246"
"query_1",TRUE,3.7135809186574e-07,600,958,60,0.0626304801670146,0.1,"GO:0071396","GO:BP","cellular response to lipid",20972,15512,"GO:0033993;GO:0070887"
"query_1",TRUE,3.83352766804711e-07,190,958,29,0.0302713987473904,0.152631578947368,"GO:0044403","GO:BP","biological process involved in symbiotic interaction",20972,10282,"GO:0044419"
"query_1",TRUE,4.26638423593562e-07,79,958,18,0.0187891440501044,0.227848101265823,"GO:0043297","GO:BP","apical junction assembly",20972,9936,"GO:0007043"
"query_1",TRUE,4.53525630276147e-07,137,958,24,0.0250521920668058,0.175182481751825,"GO:0030048","GO:BP","actin filament-based movement",20972,6232,"GO:0030029"
"query_1",TRUE,4.68832539336769e-07,263,958,35,0.0365344467640919,0.133079847908745,"GO:0003007","GO:BP","heart morphogenesis",20972,1409,"GO:0007507;GO:0009887"
"query_1",TRUE,4.76820212533837e-07,1070,958,90,0.0939457202505219,0.0841121495327103,"GO:0065009","GO:BP","regulation of molecular function",20972,14786,"GO:0065007"
"query_1",TRUE,4.81082088606072e-07,148,958,25,0.0260960334029228,0.168918918918919,"GO:0035148","GO:BP","tube formation",20972,8269,"GO:0035239;GO:0048646"
"query_1",TRUE,4.92682875555645e-07,504,958,53,0.0553235908141962,0.10515873015873,"GO:0001932","GO:BP","regulation of protein phosphorylation",20972,533,"GO:0006468;GO:0031399;GO:0042325"
"query_1",TRUE,4.92682875555645e-07,159,958,26,0.0271398747390397,0.163522012578616,"GO:0072006","GO:BP","nephron development",20972,15893,"GO:0001822;GO:0048856"
"query_1",TRUE,4.92682875555645e-07,159,958,26,0.0271398747390397,0.163522012578616,"GO:0051017","GO:BP","actin filament bundle assembly",20972,12571,"GO:0022607;GO:0061572"
"query_1",TRUE,5.17814319162153e-07,252,958,34,0.0354906054279749,0.134920634920635,"GO:0048762","GO:BP","mesenchymal cell differentiation",20972,12163,"GO:0030154;GO:0060485"
"query_1",TRUE,5.30214621873589e-07,277,958,36,0.0375782881002088,0.129963898916967,"GO:0051336","GO:BP","regulation of hydrolase activity",20972,12761,"GO:0050790"
"query_1",TRUE,5.38863878671138e-07,149,958,25,0.0260960334029228,0.167785234899329,"GO:0098754","GO:BP","detoxification",20972,17633,"GO:0008150;GO:0009636"
"query_1",TRUE,5.54695559297406e-07,171,958,27,0.0281837160751566,0.157894736842105,"GO:0001837","GO:BP","epithelial to mesenchymal transition",20972,481,"GO:0048762"
"query_1",TRUE,5.64317966076599e-07,1091,958,91,0.0949895615866388,0.0834097158570119,"GO:0051130","GO:BP","positive regulation of cellular component organization",20972,12629,"GO:0016043;GO:0048522;GO:0051128"
"query_1",TRUE,5.8006895400594e-07,114,644,26,0.0403726708074534,0.228070175438596,"REAC:R-HSA-446728","REAC","Cell junction organization",11056,341,"REAC:R-HSA-1500931"
"query_1",TRUE,5.95016441525419e-07,291,958,37,0.0386221294363257,0.127147766323024,"GO:0061448","GO:BP","connective tissue development",20972,14398,"GO:0009888"
"query_1",TRUE,6.09308243899413e-07,639,958,62,0.0647181628392484,0.0970266040688576,"GO:0031344","GO:BP","regulation of cell projection organization",20972,6679,"GO:0030030;GO:0051128"
"query_1",TRUE,6.55646691366368e-07,839,958,75,0.0782881002087683,0.0893921334922527,"GO:0048871","GO:BP","multicellular organismal-level homeostasis",20972,12261,"GO:0032501;GO:0042592"
"query_1",TRUE,6.6500826952322e-07,331,958,40,0.0417536534446764,0.120845921450151,"GO:0030111","GO:BP","regulation of Wnt signaling pathway",20972,6246,"GO:0009966;GO:0016055"
"query_1",TRUE,6.82050399782886e-07,150,644,30,0.046583850931677,0.2,"REAC:R-HSA-1500931","REAC","Cell-Cell communication",11056,345,"REAC:0000000"
"query_1",TRUE,7.57845709221716e-07,673,958,64,0.0668058455114822,0.0950965824665676,"GO:0061061","GO:BP","muscle structure development",20972,14123,"GO:0048856"
"query_1",TRUE,7.8626246067137e-07,152,958,25,0.0260960334029228,0.164473684210526,"GO:0016331","GO:BP","morphogenesis of embryonic epithelium",20972,4955,"GO:0002009;GO:0048598"
"query_1",TRUE,8.48394343610591e-07,233,958,32,0.0334029227557411,0.137339055793991,"GO:0097191","GO:BP","extrinsic apoptotic signaling pathway",20972,17314,"GO:0007166;GO:0097190"
"query_1",TRUE,8.87583646028056e-07,59,644,18,0.0279503105590062,0.305084745762712,"REAC:R-HSA-3000171","REAC","Non-integrin membrane-ECM interactions",11056,1667,"REAC:R-HSA-1474244"
"query_1",TRUE,8.9074146063276e-07,258,958,34,0.0354906054279749,0.131782945736434,"GO:1901888","GO:BP","regulation of cell junction assembly",20972,20377,"GO:0034329;GO:0044087;GO:0051128"
"query_1",TRUE,9.02136213762406e-07,941,958,81,0.0845511482254697,0.0860786397449522,"GO:1901698","GO:BP","response to nitrogen compound",20972,20235,"GO:0042221"
"query_1",TRUE,9.95437477816924e-07,1389,958,108,0.112734864300626,0.0777537796976242,"GO:0051253","GO:BP","negative regulation of RNA metabolic process",20972,12702,"GO:0010605;GO:0016070;GO:0045934;GO:0051252"
"query_1",TRUE,1.10247042724563e-06,561,958,56,0.058455114822547,0.0998217468805704,"GO:0050808","GO:BP","synapse organization",20972,12413,"GO:0034330"
"query_1",TRUE,1.11067246510828e-06,123,958,22,0.022964509394572,0.178861788617886,"GO:0072009","GO:BP","nephron epithelium development",20972,15896,"GO:0072006;GO:0072073"
"query_1",TRUE,1.11527275758809e-06,5215,958,311,0.324634655532359,0.0596356663470757,"GO:0080090","GO:BP","regulation of primary metabolic process",20972,16617,"GO:0019222;GO:0044238"
"query_1",TRUE,1.20823827350272e-06,134,958,23,0.0240083507306889,0.171641791044776,"GO:0007266","GO:BP","Rho protein signal transduction",20972,2658,"GO:0007264"
"query_1",TRUE,1.2562192471614e-06,300,958,37,0.0386221294363257,0.123333333333333,"GO:0070371","GO:BP","ERK1 and ERK2 cascade",20972,14975,"GO:0000165"
"query_1",TRUE,1.2562192471614e-06,30,958,11,0.011482254697286,0.366666666666667,"GO:0060441","GO:BP","epithelial tube branching involved in lung morphogenesis",20972,13644,"GO:0048754;GO:0060425"
"query_1",TRUE,1.3551205168843e-06,478,958,50,0.0521920668058455,0.104602510460251,"GO:0016049","GO:BP","cell growth",20972,4839,"GO:0009987;GO:0040007"
"query_1",TRUE,1.43019382973809e-06,95,958,19,0.0198329853862213,0.2,"GO:0098869","GO:BP","cellular oxidant detoxification",20972,17680,"GO:1990748"
"query_1",TRUE,1.45176176997794e-06,368,958,42,0.0438413361169102,0.114130434782609,"GO:0007178","GO:BP","cell surface receptor protein serine/threonine kinase signaling pathway",20972,2605,"GO:0007167"
"query_1",TRUE,1.46760320800388e-06,302,958,37,0.0386221294363257,0.122516556291391,"GO:0048608","GO:BP","reproductive structure development",20972,12020,"GO:0003006;GO:0048856;GO:0061458"
"query_1",TRUE,1.56376817010248e-06,424,958,46,0.0480167014613779,0.108490566037736,"GO:0001503","GO:BP","ossification",20972,308,"GO:0032501"
"query_1",TRUE,1.6052863215698e-06,859,958,75,0.0782881002087683,0.0873108265424913,"GO:0032880","GO:BP","regulation of protein localization",20972,7365,"GO:0008104;GO:0032879"
"query_1",TRUE,1.65246126183717e-06,228,958,31,0.0323590814196242,0.135964912280702,"GO:2001234","GO:BP","negative regulation of apoptotic signaling pathway",20972,24475,"GO:0009968;GO:0043066;GO:0097190;GO:2001233"
